vulnerability_type,fault_type,detection_probability,cpu_increase_percent,memory_increase_percent,temp_deviation_increase_percent,latency_increase_percent,reporting_interval_change_percent,interval_stability_change_percent,network_rate_increase_percent,recovery_cpu_ratio,recovery_memory_ratio,recovery_latency_ratio,recovery_interval_ratio
bola,none,,-7.042253521126751,0.050009617234092474,17.948708339869878,3.7536391772619027e-07,-0.00014793428636528105,5.764289499796504,,1.0985915492957747,1.000500096172341,1.0,1.0
bola,stuck,,15.151515151515182,0.0,-0.6206289783887153,-2.1383805837160708e-08,0.000835825072553753,410.39614490654765,,1.9772727272727275,1.0,1.0,1.0
bola,drift,,13.178294573643413,0.0,129.92148238678433,-1.1157552548546334e-06,-0.0003372633843756745,-29.39440243089184,,1.8767441860465117,1.0,1.0,1.0
bola,spike,,5.820105820105814,0.0,4.510608196000621,-1.3356304395806262e-06,0.00013312644995266965,1.2995100494690437,,1.0476190476190477,1.0,1.0,1.0
bola,dropout,,27.17948717948717,0.0,1.7401279463861385,1.1338809891014989e-07,-1.9132263817667194e-05,-4.895028510954691,,1.046153846153846,1.0,1.0,1.0
