vulnerability_type,fault_type,detection_probability,cpu_increase_percent,memory_increase_percent,temp_deviation_increase_percent,latency_increase_percent,reporting_interval_change_percent,interval_stability_change_percent,network_rate_increase_percent,recovery_cpu_ratio,recovery_memory_ratio,recovery_latency_ratio,recovery_interval_ratio
bola,none,,53.191489361702146,0.0,13.82884450117341,3.3440012980889833e-07,-8.130913714543553e-05,-2.733469398974453,,1.9148936170212765,1.0,1.0,1.0
bola,stuck,,14.72868217054264,0.0,3.453665822555796,1.3863044046047435e-08,-2.94209851259275e-05,-11.648829576526133,,2.372093023255814,1.0,1.0,1.0
bola,drift,,-41.24293785310735,0.042241805089826556,67.31189797701815,3.243409985032031e-07,3.5125146791159523e-06,2.903297662192017,,1.3898305084745763,1.0010138033221554,1.0,1.0
bola,spike,,13.793103448275868,0.0,-38.622418248856086,3.016883409756588e-07,-1.4470664488897e-05,-4.151858301767208,,0.9482758620689655,1.0,1.0,1.0
bola,dropout,,-52.032520325203244,0.0,-7.012948675185449,9.542315826394088e-08,-5.043086751532755e-05,-0.5108131747240008,,0.8536585365853657,1.0,1.0,1.0
