timestamp,human_time,phase,vulnerability_type,temperature_temperature-sensor-01,temperature_temperature-sensor-02,temperature_temperature-sensor-03,temperature_temperature-sensor-04,gateway_temp_temperature-sensor-01,gateway_temp_temperature-sensor-02,gateway_temp_temperature-sensor-04,true_temp_temperature-sensor-01,true_temp_temperature-sensor-02,true_temp_temperature-sensor-03,true_temp_temperature-sensor-04,cpu_temperature-sensor-01,cpu_temperature-sensor-02,cpu_temperature-sensor-03,cpu_temperature-sensor-04,memory_temperature-sensor-01,memory_temperature-sensor-02,memory_temperature-sensor-03,memory_temperature-sensor-04,fault_code_temperature-sensor-01,fault_code_temperature-sensor-02,fault_code_temperature-sensor-03,fault_code_temperature-sensor-04,latency_temperature_temperature-sensor-01,latency_fault_status_temperature-sensor-01,latency_temperature_temperature-sensor-02,latency_fault_status_temperature-sensor-02,latency_temperature_temperature-sensor-03,latency_fault_status_temperature-sensor-03,latency_resources_temperature-sensor-03,latency_temperature_temperature-sensor-04,latency_fault_status_temperature-sensor-04,latency_resources_temperature-sensor-04,latency_resources_temperature-sensor-01,latency_resources_temperature-sensor-02,attack_type,is_attack,scenario_id,latency_ms_temperature_temperature-sensor-01,latency_ms_temperature_temperature-sensor-01_estimated,latency_ms_temperature_temperature-sensor-01_method,latency_ms_fault_status_temperature-sensor-01,latency_ms_fault_status_temperature-sensor-01_estimated,latency_ms_fault_status_temperature-sensor-01_method,latency_ms_resources_temperature-sensor-01,latency_ms_resources_temperature-sensor-01_estimated,latency_ms_resources_temperature-sensor-01_method,latency_ms_temperature_temperature-sensor-02,latency_ms_temperature_temperature-sensor-02_estimated,latency_ms_temperature_temperature-sensor-02_method,latency_ms_fault_status_temperature-sensor-02,latency_ms_fault_status_temperature-sensor-02_estimated,latency_ms_fault_status_temperature-sensor-02_method,latency_ms_resources_temperature-sensor-02,latency_ms_resources_temperature-sensor-02_estimated,latency_ms_resources_temperature-sensor-02_method,latency_ms_temperature_temperature-sensor-03,latency_ms_temperature_temperature-sensor-03_estimated,latency_ms_temperature_temperature-sensor-03_method,latency_ms_fault_status_temperature-sensor-03,latency_ms_fault_status_temperature-sensor-03_estimated,latency_ms_fault_status_temperature-sensor-03_method,latency_ms_resources_temperature-sensor-03,latency_ms_resources_temperature-sensor-03_estimated,latency_ms_resources_temperature-sensor-03_method,latency_ms_temperature_temperature-sensor-04,latency_ms_temperature_temperature-sensor-04_estimated,latency_ms_temperature_temperature-sensor-04_method,latency_ms_fault_status_temperature-sensor-04,latency_ms_fault_status_temperature-sensor-04_estimated,latency_ms_fault_status_temperature-sensor-04_method,latency_ms_resources_temperature-sensor-04,latency_ms_resources_temperature-sensor-04_estimated,latency_ms_resources_temperature-sensor-04_method,sensor_gateway_dev_temperature-sensor-01,sensor_true_dev_temperature-sensor-01,gateway_true_dev_temperature-sensor-01,sensor_gateway_dev_temperature-sensor-02,sensor_true_dev_temperature-sensor-02,gateway_true_dev_temperature-sensor-02,sensor_true_dev_temperature-sensor-03,sensor_gateway_dev_temperature-sensor-04,sensor_true_dev_temperature-sensor-04,gateway_true_dev_temperature-sensor-04,reporting_interval_temperature-sensor-01,reporting_interval_temperature-sensor-02,reporting_interval_temperature-sensor-03,reporting_interval_temperature-sensor-04,response_time_ms,temperature_temperature-sensor-01_roll_mean,temperature_temperature-sensor-01_roll_std,temperature_temperature-sensor-01_zscore,temperature_temperature-sensor-02_roll_mean,temperature_temperature-sensor-02_roll_std,temperature_temperature-sensor-02_zscore,temperature_temperature-sensor-03_roll_mean,temperature_temperature-sensor-03_roll_std,temperature_temperature-sensor-03_zscore,temperature_temperature-sensor-04_roll_mean,temperature_temperature-sensor-04_roll_std,temperature_temperature-sensor-04_zscore,interval_stability_temperature-sensor-04,interval_stability_temperature-sensor-01,interval_stability_temperature-sensor-02,interval_stability_temperature-sensor-03,is_unlabeled
1745655005.6199017,2025-04-26 08:10:05,baseline,stuck,22.32,23.95,26.95,24.89,23.450000762939453,24.64,25.31,23.17,25.06,25.76,25.45,0.0,0.0,4.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1490.0,1491.0,1488.0,1520.0,1520.0,no_attack,0,scenario_4_normal_stuck,9.690730337078652,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.678571428571429,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,1.1300007629394528,0.8500000000000014,0.2800007629394514,0.6900000000000013,1.1099999999999994,0.41999999999999815,1.1899999999999977,0.41999999999999815,0.5599999999999987,0.14000000000000057,,,,,18156000.0,22.32,,,23.95,,,26.95,,,24.89,,,,,,,1
1745655006.6200247,2025-04-26 08:10:06,baseline,stuck,22.32,23.95,26.95,24.89,23.450000762939453,24.64,25.31,23.17,25.06,25.76,25.45,0.0,0.0,4.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1490.0,1491.0,1488.0,1520.0,1520.0,no_attack,0,scenario_4_normal_stuck,9.690730337078652,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.678571428571429,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,1.1300007629394528,0.8500000000000014,0.2800007629394514,0.6900000000000013,1.1099999999999994,0.41999999999999815,1.1899999999999977,0.41999999999999815,0.5599999999999987,0.14000000000000057,1.0001230239868164,1.0001230239868164,1.0001230239868164,1.0001230239868164,18156000.0,22.32,0.0,,23.95,0.0,,26.95,0.0,,24.89,0.0,,,,,,1
1745655007.6200986,2025-04-26 08:10:07,baseline,stuck,22.32,23.95,26.95,24.89,23.450000762939453,24.64,25.31,23.17,25.06,25.76,25.45,0.0,0.0,4.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1490.0,1491.0,1488.0,1520.0,1520.0,no_attack,0,scenario_4_normal_stuck,9.690730337078652,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.678571428571429,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,1.1300007629394528,0.8500000000000014,0.2800007629394514,0.6900000000000013,1.1099999999999994,0.41999999999999815,1.1899999999999977,0.41999999999999815,0.5599999999999987,0.14000000000000057,1.0000739097595215,1.0000739097595215,1.0000739097595215,1.0000739097595215,18156000.0,22.32,0.0,,23.95,0.0,,26.95,0.0,,24.89,0.0,,3.4729003172976685e-05,3.4729003172976685e-05,3.4729003172976685e-05,3.4729003172976685e-05,1
1745655008.6201634,2025-04-26 08:10:08,baseline,stuck,22.32,23.95,26.95,24.89,23.450000762939453,24.64,25.31,23.17,25.06,25.76,25.45,0.0,0.0,4.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1490.0,1491.0,1488.0,1520.0,1520.0,no_attack,0,scenario_4_normal_stuck,9.690730337078652,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.678571428571429,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,1.1300007629394528,0.8500000000000014,0.2800007629394514,0.6900000000000013,1.1099999999999994,0.41999999999999815,1.1899999999999977,0.41999999999999815,0.5599999999999987,0.14000000000000057,1.0000648498535156,1.0000648498535156,1.0000648498535156,1.0000648498535156,18156000.0,22.32,0.0,,23.95,0.0,,26.95,0.0,,24.89,0.0,,3.130100904898893e-05,3.130100904898893e-05,3.130100904898893e-05,3.130100904898893e-05,1
1745655009.62024,2025-04-26 08:10:09,baseline,stuck,22.32,23.95,26.95,24.89,23.450000762939453,24.64,25.31,23.17,25.06,25.76,25.45,0.0,0.0,4.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1521.0,1490.0,1491.0,1488.0,1520.0,1520.0,no_attack,0,scenario_4_normal_stuck,9.690730337078652,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.678571428571429,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,1.1300007629394528,0.8500000000000014,0.2800007629394514,0.6900000000000013,1.1099999999999994,0.41999999999999815,1.1899999999999977,0.41999999999999815,0.5599999999999987,0.14000000000000057,1.0000765323638916,1.0000765323638916,1.0000765323638916,1.0000765323638916,18156000.0,22.32,0.0,,23.95,0.0,,26.95,0.0,,24.89,0.0,,2.611409119846107e-05,2.611409119846107e-05,2.611409119846107e-05,2.611409119846107e-05,1
1745655010.6203191,2025-04-26 08:10:10,baseline,stuck,22.78,25.15,26.55,24.89,23.270000457763672,24.99,24.89,23.19,24.94,26.17,25.92,4.0,0.0,0.0,2.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1523.0,1523.0,1522.0,1522.0,1522.0,1522.0,1522.0,1491.0,1492.0,1489.0,1521.0,1521.0,no_attack,0,scenario_4_normal_stuck,9.690168539325843,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.675000000000003,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.49000045776367074,0.41000000000000014,0.0800004577636706,0.16000000000000014,0.2099999999999973,0.04999999999999716,0.379999999999999,0.0,1.0300000000000011,1.0300000000000011,1.0000791549682617,1.0000791549682617,1.0000791549682617,1.0000791549682617,18170000.0,22.412,0.20571825392998144,1.788854381999835,24.189999999999998,0.5366563145999496,1.7888543819998333,26.869999999999997,0.17888543819998295,1.7888543819998157,24.89,0.0,,2.2745182429166096e-05,2.2745182429166096e-05,2.2745182429166096e-05,2.2745182429166096e-05,1
1745655011.6203933,2025-04-26 08:10:11,baseline,stuck,22.78,25.15,26.55,24.89,23.270000457763672,24.99,24.89,23.19,24.94,26.17,25.92,4.0,0.0,0.0,2.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1523.0,1523.0,1522.0,1522.0,1522.0,1522.0,1522.0,1491.0,1492.0,1489.0,1521.0,1521.0,no_attack,0,scenario_4_normal_stuck,9.690168539325843,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.675000000000003,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.49000045776367074,0.41000000000000014,0.0800004577636706,0.16000000000000014,0.2099999999999973,0.04999999999999716,0.379999999999999,0.0,1.0300000000000011,1.0300000000000011,1.0000741481781006,1.0000741481781006,1.0000741481781006,1.0000741481781006,18170000.0,22.504,0.2519523764523781,1.095445115010324,24.43,0.6572670690062004,1.0954451150103288,26.790000000000003,0.2190890230020669,1.095445115010339,24.89,0.0,,5.393215871043761e-06,5.393215871043761e-06,5.393215871043761e-06,5.393215871043761e-06,1
1745655012.6204755,2025-04-26 08:10:12,baseline,stuck,22.78,25.15,26.55,24.89,23.270000457763672,24.99,24.89,23.19,24.94,26.17,25.92,4.0,0.0,0.0,2.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1523.0,1523.0,1522.0,1522.0,1522.0,1522.0,1522.0,1491.0,1492.0,1489.0,1521.0,1521.0,no_attack,0,scenario_4_normal_stuck,9.690168539325843,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.675000000000003,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.49000045776367074,0.41000000000000014,0.0800004577636706,0.16000000000000014,0.2099999999999973,0.04999999999999716,0.379999999999999,0.0,1.0300000000000011,1.0300000000000011,1.00008225440979,1.00008225440979,1.00008225440979,1.00008225440979,18170000.0,22.596000000000004,0.25195237645237956,0.7302967433402024,24.669999999999998,0.657267069006201,0.7302967433402202,26.71,0.21908902300206834,0.7302967433402158,24.89,0.0,,6.618853595339222e-06,6.618853595339222e-06,6.618853595339222e-06,6.618853595339222e-06,1
1745655013.6205616,2025-04-26 08:10:13,baseline,stuck,22.78,25.15,26.55,24.89,23.270000457763672,24.99,24.89,23.19,24.94,26.17,25.92,4.0,0.0,0.0,2.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1523.0,1523.0,1522.0,1522.0,1522.0,1522.0,1522.0,1491.0,1492.0,1489.0,1521.0,1521.0,no_attack,0,scenario_4_normal_stuck,9.690168539325843,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.675000000000003,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.49000045776367074,0.41000000000000014,0.0800004577636706,0.16000000000000014,0.2099999999999973,0.04999999999999716,0.379999999999999,0.0,1.0300000000000011,1.0300000000000011,1.0000860691070557,1.0000860691070557,1.0000860691070557,1.0000860691070557,18170000.0,22.688,0.2057182539299868,0.44721359549995576,24.91,0.5366563145999522,0.44721359549995277,26.630000000000003,0.1788854381999883,0.44721359549995543,24.89,0.0,,4.696301365793881e-06,4.696301365793881e-06,4.696301365793881e-06,4.696301365793881e-06,1
1745655014.6207209,2025-04-26 08:10:14,baseline,stuck,22.78,25.15,26.55,24.89,23.270000457763672,24.99,24.89,23.19,24.94,26.17,25.92,4.0,0.0,0.0,2.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1523.0,1523.0,1522.0,1522.0,1522.0,1522.0,1522.0,1491.0,1492.0,1489.0,1521.0,1521.0,no_attack,0,scenario_4_normal_stuck,9.690168539325843,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.675000000000003,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.49000045776367074,0.41000000000000014,0.0800004577636706,0.16000000000000014,0.2099999999999973,0.04999999999999716,0.379999999999999,0.0,1.0300000000000011,1.0300000000000011,1.0001592636108398,1.0001592636108398,1.0001592636108398,1.0001592636108398,18170000.0,22.78,0.0,,25.15,0.0,,26.55,0.0,,24.89,0.0,,3.5535007522135974e-05,3.5535007522135974e-05,3.5535007522135974e-05,3.5535007522135974e-05,1
1745655015.6208596,2025-04-26 08:10:15,baseline,stuck,22.83,25.26,26.49,24.89,22.530000686645508,24.99,24.89,22.91,24.89,26.38,24.88,0.0,0.0,0.0,0.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1524.0,1524.0,1524.0,1524.0,1524.0,1524.0,1523.0,1492.0,1493.0,1490.0,1523.0,1523.0,no_attack,0,scenario_4_normal_stuck,9.689887640449438,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.671428571428562,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.2999993133544905,0.08000000000000185,0.37999931335449233,0.2700000000000031,0.370000000000001,0.09999999999999787,0.10999999999999943,0.0,0.010000000000001563,0.010000000000001563,1.000138759613037,1.000138759613037,1.000138759613037,1.000138759613037,18188000.0,22.790000000000003,0.022360679775081837,1.7888543819929195,25.172,0.04919349550504662,1.7888543819979879,26.538,0.0268328157300626,1.788854381995558,24.89,0.0,,3.8287752376240704e-05,3.8287752376240704e-05,3.8287752376240704e-05,3.8287752376240704e-05,1
1745655016.6210117,2025-04-26 08:10:16,baseline,stuck,22.83,25.26,26.49,24.89,22.530000686645508,24.99,24.89,22.91,24.89,26.38,24.88,0.0,0.0,0.0,0.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1524.0,1524.0,1524.0,1524.0,1524.0,1524.0,1523.0,1492.0,1493.0,1490.0,1523.0,1523.0,no_attack,0,scenario_4_normal_stuck,9.689887640449438,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.671428571428562,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.2999993133544905,0.08000000000000185,0.37999931335449233,0.2700000000000031,0.370000000000001,0.09999999999999787,0.10999999999999943,0.0,0.010000000000001563,0.010000000000001563,1.0001521110534668,1.0001521110534668,1.0001521110534668,1.0001521110534668,18188000.0,22.8,0.027386127875329,1.0954451150074163,25.194,0.06024948132561232,1.0954451150095728,26.526,0.03286335345036712,1.0954451150084685,24.89,0.0,,3.685298839731141e-05,3.685298839731141e-05,3.685298839731141e-05,3.685298839731141e-05,1
1745655017.6211865,2025-04-26 08:10:17,baseline,stuck,22.83,25.26,26.49,24.89,22.530000686645508,24.99,24.89,22.91,24.89,26.38,24.88,0.0,0.0,0.0,0.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1524.0,1524.0,1524.0,1524.0,1524.0,1524.0,1523.0,1492.0,1493.0,1490.0,1523.0,1523.0,no_attack,0,scenario_4_normal_stuck,9.689887640449438,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.671428571428562,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.2999993133544905,0.08000000000000185,0.37999931335449233,0.2700000000000031,0.370000000000001,0.09999999999999787,0.10999999999999943,0.0,0.010000000000001563,0.010000000000001563,1.0001747608184814,1.0001747608184814,1.0001747608184814,1.0001747608184814,18188000.0,22.810000000000002,0.027386127875331512,0.730296743338124,25.216,0.06024948132561411,0.7302967433396739,26.514,0.03286335345037069,0.7302967433388997,24.89,0.0,,3.395628014365974e-05,3.395628014365974e-05,3.395628014365974e-05,3.395628014365974e-05,1
1745655018.6213412,2025-04-26 08:10:18,baseline,stuck,22.83,25.26,26.49,24.89,22.530000686645508,24.99,24.89,22.91,24.89,26.38,24.88,0.0,0.0,0.0,0.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1524.0,1524.0,1524.0,1524.0,1524.0,1524.0,1523.0,1492.0,1493.0,1490.0,1523.0,1523.0,no_attack,0,scenario_4_normal_stuck,9.689887640449438,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.671428571428562,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.2999993133544905,0.08000000000000185,0.37999931335449233,0.2700000000000031,0.370000000000001,0.09999999999999787,0.10999999999999943,0.0,0.010000000000001563,0.010000000000001563,1.000154733657837,1.000154733657837,1.000154733657837,1.000154733657837,18188000.0,22.82,0.022360679775090028,0.44721359549802636,25.238,0.049193495505052136,0.4472135954994829,26.502,0.026832815730075704,0.44721359549867107,24.89,0.0,,1.3005290954653386e-05,1.3005290954653386e-05,1.3005290954653386e-05,1.3005290954653386e-05,1
1745655019.621457,2025-04-26 08:10:19,baseline,stuck,22.83,25.26,26.49,24.89,22.530000686645508,24.99,24.89,22.91,24.89,26.38,24.88,0.0,0.0,0.0,0.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1524.0,1524.0,1524.0,1524.0,1524.0,1524.0,1523.0,1492.0,1493.0,1490.0,1523.0,1523.0,no_attack,0,scenario_4_normal_stuck,9.689887640449438,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.671428571428562,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.2999993133544905,0.08000000000000185,0.37999931335449233,0.2700000000000031,0.370000000000001,0.09999999999999787,0.10999999999999943,0.0,0.010000000000001563,0.010000000000001563,1.0001158714294434,1.0001158714294434,1.0001158714294434,1.0001158714294434,18188000.0,22.83,0.0,,25.26,0.0,,26.49,0.0,,24.89,0.0,,2.1755352409343543e-05,2.1755352409343543e-05,2.1755352409343543e-05,2.1755352409343543e-05,1
1745655020.621603,2025-04-26 08:10:20,baseline,stuck,23.32,24.87,27.29,24.89,22.739999771118164,24.99,24.89,22.96,25.02,27.06,25.48,4.0,0.0,0.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1494.0,1495.0,1492.0,1524.0,1524.0,no_attack,0,scenario_4_normal_stuck,9.689955106621774,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.664285714285712,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.5800002288818362,0.35999999999999943,0.2200002288818368,0.11999999999999744,0.14999999999999858,0.030000000000001137,0.23000000000000043,0.0,0.5899999999999999,0.5899999999999999,1.0001459121704102,1.0001459121704102,1.0001459121704102,1.0001459121704102,18204000.0,22.927999999999997,0.21913466179499114,1.7888543819997496,25.182000000000002,0.17441330224499824,1.7888543819996883,26.65,0.3577708763999684,1.788854381999823,24.89,0.0,,2.1287855415193016e-05,2.1287855415193016e-05,2.1287855415193016e-05,2.1287855415193016e-05,1
1745655021.621757,2025-04-26 08:10:21,baseline,stuck,23.32,24.87,27.29,24.89,22.739999771118164,24.99,24.89,22.96,25.02,27.06,25.48,4.0,0.0,0.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1494.0,1495.0,1492.0,1524.0,1524.0,no_attack,0,scenario_4_normal_stuck,9.689955106621774,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.664285714285712,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.5800002288818362,0.35999999999999943,0.2200002288818368,0.11999999999999744,0.14999999999999858,0.030000000000001137,0.23000000000000043,0.0,0.5899999999999999,0.5899999999999999,1.0001540184020996,1.0001540184020996,1.0001540184020996,1.0001540184020996,18204000.0,23.026,0.26838405317754227,1.0954451150102897,25.104000000000003,0.21361179742702563,1.0954451150102849,26.809999999999995,0.4381780460041313,1.0954451150103452,24.89,0.0,,2.138164083661026e-05,2.138164083661026e-05,2.138164083661026e-05,2.138164083661026e-05,1
1745655022.6218355,2025-04-26 08:10:22,baseline,stuck,23.32,24.87,27.29,24.89,22.739999771118164,24.99,24.89,22.96,25.02,27.06,25.48,4.0,0.0,0.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1494.0,1495.0,1492.0,1524.0,1524.0,no_attack,0,scenario_4_normal_stuck,9.689955106621774,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.664285714285712,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.5800002288818362,0.35999999999999943,0.2200002288818368,0.11999999999999744,0.14999999999999858,0.030000000000001137,0.23000000000000043,0.0,0.5899999999999999,0.5899999999999999,1.0000784397125244,1.0000784397125244,1.0000784397125244,1.0000784397125244,18204000.0,23.124,0.2683840531775437,0.7302967433401936,25.026000000000003,0.21361179742702457,0.730296743340199,26.97,0.4381780460041281,0.7302967433402302,24.89,0.0,,3.278606569381722e-05,3.278606569381722e-05,3.278606569381722e-05,3.278606569381722e-05,1
1745655023.6219208,2025-04-26 08:10:23,baseline,stuck,23.32,24.87,27.29,24.89,22.739999771118164,24.99,24.89,22.96,25.02,27.06,25.48,4.0,0.0,0.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1494.0,1495.0,1492.0,1524.0,1524.0,no_attack,0,scenario_4_normal_stuck,9.689955106621774,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.664285714285712,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.5800002288818362,0.35999999999999943,0.2200002288818368,0.11999999999999744,0.14999999999999858,0.030000000000001137,0.23000000000000043,0.0,0.5899999999999999,0.5899999999999999,1.0000853538513184,1.0000853538513184,1.0000853538513184,1.0000853538513184,18204000.0,23.221999999999998,0.2191346617949965,0.44721359549993456,24.948,0.17441330224499513,0.44721359549992495,27.130000000000003,0.35777087639995653,0.4472135954999607,24.89,0.0,,3.424208769223244e-05,3.424208769223244e-05,3.424208769223244e-05,3.424208769223244e-05,1
1745655024.622011,2025-04-26 08:10:24,baseline,stuck,23.32,24.87,27.29,24.89,22.739999771118164,24.99,24.89,22.96,25.02,27.06,25.48,4.0,0.0,0.0,4.0,32.51,32.13,32.68,32.64,0.0,0.0,0.0,1.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1494.0,1495.0,1492.0,1524.0,1524.0,no_attack,0,scenario_4_normal_stuck,9.689955106621774,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,10000.0,True,highest_bucket,10000.0,True,highest_bucket,737.5,False,interpolation,7.664285714285712,False,interpolation,10000.0,True,highest_bucket,737.5,False,interpolation,0.5800002288818362,0.35999999999999943,0.2200002288818368,0.11999999999999744,0.14999999999999858,0.030000000000001137,0.23000000000000043,0.0,0.5899999999999999,0.5899999999999999,1.0000901222229004,1.0000901222229004,1.0000901222229004,1.0000901222229004,18204000.0,23.32,0.0,,24.87,0.0,,27.29,0.0,,24.89,0.0,,3.613500803880016e-05,3.613500803880016e-05,3.613500803880016e-05,3.613500803880016e-05,1
