vulnerability_type,fault_type,detection_probability,cpu_increase_percent,memory_increase_percent,temp_deviation_increase_percent,latency_increase_percent,reporting_interval_change_percent,interval_stability_change_percent,network_rate_increase_percent,recovery_cpu_ratio,recovery_memory_ratio,recovery_latency_ratio,recovery_interval_ratio
bola,none,,22.99640170101409,-2.220446049250313e-14,62.98683477445517,1.4448442442471787e-08,0.00014731322088845644,1.0155884167622808,,0.9813542688910697,1.0,1.0,1.0
bola,stuck,,-12.077294685990337,-2.220446049250313e-14,54.95570274341321,2.0294743663384907e-08,-0.0001157177066946069,11.287508234292233,,0.6811594202898551,1.0008018439163744,1.0,1.0
bola,drift,,-13.280423280423292,0.0,144.68045372443416,-3.3544611532931867e-09,-7.44560330057098e-06,-13.746002350685416,,0.9682539682539684,1.000272415940224,1.0,1.0
bola,spike,,33.33333333333335,0.0,-8.920972545901506,1.0593192989460931e-08,0.0002376853975638582,-3.84069122601699,,1.04,1.0,1.0,1.0
bola,dropout,,62.39316239316239,0.16465541053793942,-12.593811983214431,1.0673217865075912e-08,4.059848626170037e-05,-0.45327871041572765,,1.2820512820512822,1.0019422001243008,1.0,1.0
